,index,SNRin,Method,Parameter,Signal_id,Repetition,QRF
3280,3280,20,fri_method,"((), {})",McDampedCos,10,24.098120959998894
3281,3281,20,fri_method,"((), {})",McDampedCos,11,24.491911990863102
3282,3282,20,fri_method,"((), {})",McDampedCos,12,24.429457708314196
3283,3283,20,fri_method,"((), {})",McDampedCos,13,24.04102832560138
3284,3284,20,fri_method,"((), {})",McDampedCos,14,24.107882821050993
3285,3285,20,fri_method,"((), {})",McDampedCos,15,24.048251617181172
3286,3286,20,fri_method,"((), {})",McDampedCos,16,24.42611633813498
3287,3287,20,fri_method,"((), {})",McDampedCos,17,24.23113695825828
3288,3288,20,fri_method,"((), {})",McDampedCos,18,23.99117724587203
3289,3289,20,fri_method,"((), {})",McDampedCos,19,24.09974766047089
3290,3290,20,fri_method,"((), {})",McDampedCos,20,24.236442643206637
3291,3291,20,fri_method,"((), {})",McDampedCos,21,24.668368186064043
3292,3292,20,fri_method,"((), {})",McDampedCos,22,24.264778014335192
3293,3293,20,fri_method,"((), {})",McDampedCos,23,24.060007390586797
3294,3294,20,fri_method,"((), {})",McDampedCos,24,24.357211258637783
3295,3295,20,fri_method,"((), {})",McDampedCos,25,23.829928196048613
3296,3296,20,fri_method,"((), {})",McDampedCos,26,23.869148470770263
3297,3297,20,fri_method,"((), {})",McDampedCos,27,24.30540060540426
3298,3298,20,fri_method,"((), {})",McDampedCos,28,24.311519047983747
3299,3299,20,fri_method,"((), {})",McDampedCos,29,24.29040320962749
3300,3300,20,fri_method,"((), {})",McSyntheticMixture5,0,23.393747978236856
3301,3301,20,fri_method,"((), {})",McSyntheticMixture5,1,23.834470741435805
3302,3302,20,fri_method,"((), {})",McSyntheticMixture5,2,24.05497871269133
3303,3303,20,fri_method,"((), {})",McSyntheticMixture5,3,23.533344243343528
3304,3304,20,fri_method,"((), {})",McSyntheticMixture5,4,23.71494268951277
3305,3305,20,fri_method,"((), {})",McSyntheticMixture5,5,23.87421054774694
3306,3306,20,fri_method,"((), {})",McSyntheticMixture5,6,23.471234880863907
3307,3307,20,fri_method,"((), {})",McSyntheticMixture5,7,23.3289464818132
3308,3308,20,fri_method,"((), {})",McSyntheticMixture5,8,23.554126320247345
3309,3309,20,fri_method,"((), {})",McSyntheticMixture5,9,23.264666392625077
3310,3310,20,fri_method,"((), {})",McSyntheticMixture5,10,23.329381815099218
3311,3311,20,fri_method,"((), {})",McSyntheticMixture5,11,23.54526995064211
3312,3312,20,fri_method,"((), {})",McSyntheticMixture5,12,23.676433217374587
3313,3313,20,fri_method,"((), {})",McSyntheticMixture5,13,23.494780588429656
3314,3314,20,fri_method,"((), {})",McSyntheticMixture5,14,23.66389437791949
3315,3315,20,fri_method,"((), {})",McSyntheticMixture5,15,23.545324460027732
3316,3316,20,fri_method,"((), {})",McSyntheticMixture5,16,23.452910848547628
3317,3317,20,fri_method,"((), {})",McSyntheticMixture5,17,23.774679698572292
3318,3318,20,fri_method,"((), {})",McSyntheticMixture5,18,23.786225838630056
3319,3319,20,fri_method,"((), {})",McSyntheticMixture5,19,23.638883606122292
3320,3320,20,fri_method,"((), {})",McSyntheticMixture5,20,23.442665477906694
3321,3321,20,fri_method,"((), {})",McSyntheticMixture5,21,23.585988339236273
3322,3322,20,fri_method,"((), {})",McSyntheticMixture5,22,23.40043052506866
3323,3323,20,fri_method,"((), {})",McSyntheticMixture5,23,23.599938460077826
3324,3324,20,fri_method,"((), {})",McSyntheticMixture5,24,23.503381663495023
3325,3325,20,fri_method,"((), {})",McSyntheticMixture5,25,23.415759835972047
3326,3326,20,fri_method,"((), {})",McSyntheticMixture5,26,23.394774458112376
3327,3327,20,fri_method,"((), {})",McSyntheticMixture5,27,23.82156546254983
3328,3328,20,fri_method,"((), {})",McSyntheticMixture5,28,23.787363203813428
3329,3329,20,fri_method,"((), {})",McSyntheticMixture5,29,23.616770175122895
3330,3330,20,nils_method,"(([], [], 1), {})",McCrossingChirps,0,25.1686078798011
3331,3331,20,nils_method,"(([], [], 1), {})",McCrossingChirps,1,25.7288235671559
3332,3332,20,nils_method,"(([], [], 1), {})",McCrossingChirps,2,25.58583916508217
3333,3333,20,nils_method,"(([], [], 1), {})",McCrossingChirps,3,25.194114816033427
3334,3334,20,nils_method,"(([], [], 1), {})",McCrossingChirps,4,25.395251245417036
3335,3335,20,nils_method,"(([], [], 1), {})",McCrossingChirps,5,25.409584492920274
3336,3336,20,nils_method,"(([], [], 1), {})",McCrossingChirps,6,24.87776220712149
3337,3337,20,nils_method,"(([], [], 1), {})",McCrossingChirps,7,25.331347461352735
3338,3338,20,nils_method,"(([], [], 1), {})",McCrossingChirps,8,24.92597703941688
3339,3339,20,nils_method,"(([], [], 1), {})",McCrossingChirps,9,25.128936467886938
3340,3340,20,nils_method,"(([], [], 1), {})",McCrossingChirps,10,25.5664310558342
3341,3341,20,nils_method,"(([], [], 1), {})",McCrossingChirps,11,25.272636575998725
3342,3342,20,nils_method,"(([], [], 1), {})",McCrossingChirps,12,25.019042113793105
3343,3343,20,nils_method,"(([], [], 1), {})",McCrossingChirps,13,25.427438325787996
3344,3344,20,nils_method,"(([], [], 1), {})",McCrossingChirps,14,25.489334991789466
3345,3345,20,nils_method,"(([], [], 1), {})",McCrossingChirps,15,25.438423923051808
3346,3346,20,nils_method,"(([], [], 1), {})",McCrossingChirps,16,25.756028334008
3347,3347,20,nils_method,"(([], [], 1), {})",McCrossingChirps,17,25.77824535043031
3348,3348,20,nils_method,"(([], [], 1), {})",McCrossingChirps,18,25.469768282741313
3349,3349,20,nils_method,"(([], [], 1), {})",McCrossingChirps,19,24.98551699478529
3350,3350,20,nils_method,"(([], [], 1), {})",McCrossingChirps,20,10.04698538608534
3351,3351,20,nils_method,"(([], [], 1), {})",McCrossingChirps,21,10.885214485337896
3352,3352,20,nils_method,"(([], [], 1), {})",McCrossingChirps,22,25.349404023358254
3353,3353,20,nils_method,"(([], [], 1), {})",McCrossingChirps,23,25.47415386571807
3354,3354,20,nils_method,"(([], [], 1), {})",McCrossingChirps,24,25.45438229888749
3355,3355,20,nils_method,"(([], [], 1), {})",McCrossingChirps,25,25.016268277841256
3356,3356,20,nils_method,"(([], [], 1), {})",McCrossingChirps,26,25.16800103347421
3357,3357,20,nils_method,"(([], [], 1), {})",McCrossingChirps,27,25.36034449147637
3358,3358,20,nils_method,"(([], [], 1), {})",McCrossingChirps,28,25.657023830924373
3359,3359,20,nils_method,"(([], [], 1), {})",McCrossingChirps,29,25.601884438034112
3360,3360,20,nils_method,"(([], [], 1), {})",McDampedCos,0,5.664735947718724
3361,3361,20,nils_method,"(([], [], 1), {})",McDampedCos,1,5.985954885430413
3362,3362,20,nils_method,"(([], [], 1), {})",McDampedCos,2,5.800387601687572
3363,3363,20,nils_method,"(([], [], 1), {})",McDampedCos,3,5.559376877679549
3364,3364,20,nils_method,"(([], [], 1), {})",McDampedCos,4,5.74399189615762
3365,3365,20,nils_method,"(([], [], 1), {})",McDampedCos,5,5.506558769095981
3366,3366,20,nils_method,"(([], [], 1), {})",McDampedCos,6,5.479606498926252
3367,3367,20,nils_method,"(([], [], 1), {})",McDampedCos,7,5.731685912364172
3368,3368,20,nils_method,"(([], [], 1), {})",McDampedCos,8,5.707847426077921
3369,3369,20,nils_method,"(([], [], 1), {})",McDampedCos,9,5.534575647123107
3370,3370,20,nils_method,"(([], [], 1), {})",McDampedCos,10,5.502113789361446
3371,3371,20,nils_method,"(([], [], 1), {})",McDampedCos,11,5.562963850578352
3372,3372,20,nils_method,"(([], [], 1), {})",McDampedCos,12,5.423570148693201
3373,3373,20,nils_method,"(([], [], 1), {})",McDampedCos,13,5.778932233147317
3374,3374,20,nils_method,"(([], [], 1), {})",McDampedCos,14,5.749036664754281
3375,3375,20,nils_method,"(([], [], 1), {})",McDampedCos,15,5.581068591861566
3376,3376,20,nils_method,"(([], [], 1), {})",McDampedCos,16,5.482419294115042
3377,3377,20,nils_method,"(([], [], 1), {})",McDampedCos,17,5.6685617203404846
3378,3378,20,nils_method,"(([], [], 1), {})",McDampedCos,18,5.511723566796364
3379,3379,20,nils_method,"(([], [], 1), {})",McDampedCos,19,5.6861862968219326
3380,3380,20,nils_method,"(([], [], 1), {})",McDampedCos,20,5.413597254916986
3381,3381,20,nils_method,"(([], [], 1), {})",McDampedCos,21,5.521403468616839
3382,3382,20,nils_method,"(([], [], 1), {})",McDampedCos,22,5.492603177269019
3383,3383,20,nils_method,"(([], [], 1), {})",McDampedCos,23,5.744164726612048
3384,3384,20,nils_method,"(([], [], 1), {})",McDampedCos,24,5.6810945820561
3385,3385,20,nils_method,"(([], [], 1), {})",McDampedCos,25,5.733443972549113
3386,3386,20,nils_method,"(([], [], 1), {})",McDampedCos,26,5.909595736989449
3387,3387,20,nils_method,"(([], [], 1), {})",McDampedCos,27,5.613451088040407
3388,3388,20,nils_method,"(([], [], 1), {})",McDampedCos,28,5.775141949650658
3389,3389,20,nils_method,"(([], [], 1), {})",McDampedCos,29,5.842511811510534
3390,3390,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,0,11.459723025350746
3391,3391,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,1,9.609850847835313
3392,3392,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,2,14.135177555103471
3393,3393,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,3,14.77507189629111
3394,3394,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,4,15.59431942992539
3395,3395,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,5,9.164163404026162
3396,3396,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,6,9.997414601148481
3397,3397,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,7,11.237812501977642
3398,3398,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,8,11.960519275103588
3399,3399,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,9,12.428931017898927
3400,3400,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,10,13.023954581787066
3401,3401,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,11,12.276590180211643
3402,3402,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,12,12.694603370992581
3403,3403,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,13,12.551523481198789
3404,3404,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,14,8.983089004619567
3405,3405,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,15,9.619528844752496
3406,3406,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,16,12.19032161582323
3407,3407,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,17,10.592430706729717
3408,3408,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,18,14.458885712136762
3409,3409,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,19,13.242127807461161
3410,3410,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,20,10.73188453489292
3411,3411,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,21,13.73421902799796
3412,3412,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,22,12.484002670383664
3413,3413,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,23,14.668405950859293
3414,3414,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,24,10.86769406272734
3415,3415,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,25,7.856586473458225
3416,3416,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,26,11.389415017844765
3417,3417,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,27,7.170046574287711
3418,3418,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,28,8.120627601503699
3419,3419,20,nils_method,"(([], [], 1), {})",McSyntheticMixture5,29,13.374679279944905
3420,3420,20,nils_method,"(([], [], 2), {})",McCrossingChirps,0,12.024013156762688
3421,3421,20,nils_method,"(([], [], 2), {})",McCrossingChirps,1,14.208028913026663
3422,3422,20,nils_method,"(([], [], 2), {})",McCrossingChirps,2,14.18856934737878
3423,3423,20,nils_method,"(([], [], 2), {})",McCrossingChirps,3,13.409585076493391
3424,3424,20,nils_method,"(([], [], 2), {})",McCrossingChirps,4,14.304283108078371
3425,3425,20,nils_method,"(([], [], 2), {})",McCrossingChirps,5,14.31960603631284
3426,3426,20,nils_method,"(([], [], 2), {})",McCrossingChirps,6,13.863332720574427
3427,3427,20,nils_method,"(([], [], 2), {})",McCrossingChirps,7,13.863202742942523
3428,3428,20,nils_method,"(([], [], 2), {})",McCrossingChirps,8,12.971418369006178
3429,3429,20,nils_method,"(([], [], 2), {})",McCrossingChirps,9,14.96936261045276
3430,3430,20,nils_method,"(([], [], 2), {})",McCrossingChirps,10,14.340903265728375
3431,3431,20,nils_method,"(([], [], 2), {})",McCrossingChirps,11,13.25938450972041
3432,3432,20,nils_method,"(([], [], 2), {})",McCrossingChirps,12,14.222158219474085
3433,3433,20,nils_method,"(([], [], 2), {})",McCrossingChirps,13,13.929992305359779
3434,3434,20,nils_method,"(([], [], 2), {})",McCrossingChirps,14,15.32967683366165
3435,3435,20,nils_method,"(([], [], 2), {})",McCrossingChirps,15,14.318332397900983
3436,3436,20,nils_method,"(([], [], 2), {})",McCrossingChirps,16,13.217986116804344
3437,3437,20,nils_method,"(([], [], 2), {})",McCrossingChirps,17,13.776392644526108
3438,3438,20,nils_method,"(([], [], 2), {})",McCrossingChirps,18,14.220632707212417
3439,3439,20,nils_method,"(([], [], 2), {})",McCrossingChirps,19,14.039170410276673
3440,3440,20,nils_method,"(([], [], 2), {})",McCrossingChirps,20,10.836665002164583
3441,3441,20,nils_method,"(([], [], 2), {})",McCrossingChirps,21,9.578684012691445
3442,3442,20,nils_method,"(([], [], 2), {})",McCrossingChirps,22,14.146090994311148
3443,3443,20,nils_method,"(([], [], 2), {})",McCrossingChirps,23,13.758786342244843
3444,3444,20,nils_method,"(([], [], 2), {})",McCrossingChirps,24,14.022599475026698
3445,3445,20,nils_method,"(([], [], 2), {})",McCrossingChirps,25,12.199222259647847
3446,3446,20,nils_method,"(([], [], 2), {})",McCrossingChirps,26,13.946483943838796
3447,3447,20,nils_method,"(([], [], 2), {})",McCrossingChirps,27,15.08333097978053
3448,3448,20,nils_method,"(([], [], 2), {})",McCrossingChirps,28,13.419565431397615
3449,3449,20,nils_method,"(([], [], 2), {})",McCrossingChirps,29,13.419755566922689
3450,3450,20,nils_method,"(([], [], 2), {})",McDampedCos,0,4.046401650806417
3451,3451,20,nils_method,"(([], [], 2), {})",McDampedCos,1,3.9607253913548597
3452,3452,20,nils_method,"(([], [], 2), {})",McDampedCos,2,3.9005858493945538
3453,3453,20,nils_method,"(([], [], 2), {})",McDampedCos,3,4.015884491214255
3454,3454,20,nils_method,"(([], [], 2), {})",McDampedCos,4,3.9840830908137836
3455,3455,20,nils_method,"(([], [], 2), {})",McDampedCos,5,4.116475930366138
3456,3456,20,nils_method,"(([], [], 2), {})",McDampedCos,6,3.997806284180816
3457,3457,20,nils_method,"(([], [], 2), {})",McDampedCos,7,4.057520270040146
3458,3458,20,nils_method,"(([], [], 2), {})",McDampedCos,8,4.024441294703852
3459,3459,20,nils_method,"(([], [], 2), {})",McDampedCos,9,4.140529040469238
3460,3460,20,nils_method,"(([], [], 2), {})",McDampedCos,10,4.093363669944827
3461,3461,20,nils_method,"(([], [], 2), {})",McDampedCos,11,3.9782955610324815
3462,3462,20,nils_method,"(([], [], 2), {})",McDampedCos,12,4.072141948074446
3463,3463,20,nils_method,"(([], [], 2), {})",McDampedCos,13,3.776741311408176
3464,3464,20,nils_method,"(([], [], 2), {})",McDampedCos,14,4.044067287340331
3465,3465,20,nils_method,"(([], [], 2), {})",McDampedCos,15,4.0297068455638145
3466,3466,20,nils_method,"(([], [], 2), {})",McDampedCos,16,4.107927693926621
3467,3467,20,nils_method,"(([], [], 2), {})",McDampedCos,17,4.012123840303423
3468,3468,20,nils_method,"(([], [], 2), {})",McDampedCos,18,4.061850750786294
3469,3469,20,nils_method,"(([], [], 2), {})",McDampedCos,19,4.000452129234136
3470,3470,20,nils_method,"(([], [], 2), {})",McDampedCos,20,4.14633031400245
3471,3471,20,nils_method,"(([], [], 2), {})",McDampedCos,21,4.10085648399407
3472,3472,20,nils_method,"(([], [], 2), {})",McDampedCos,22,4.064246692628444
3473,3473,20,nils_method,"(([], [], 2), {})",McDampedCos,23,4.017115201114454
3474,3474,20,nils_method,"(([], [], 2), {})",McDampedCos,24,3.898614895657695
3475,3475,20,nils_method,"(([], [], 2), {})",McDampedCos,25,4.024606465687551
3476,3476,20,nils_method,"(([], [], 2), {})",McDampedCos,26,3.933461639674956
3477,3477,20,nils_method,"(([], [], 2), {})",McDampedCos,27,4.068748414788013
3478,3478,20,nils_method,"(([], [], 2), {})",McDampedCos,28,3.9386728076813764
3479,3479,20,nils_method,"(([], [], 2), {})",McDampedCos,29,4.045905222683062
3480,3480,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,0,5.907156091847683
3481,3481,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,1,4.29606618868068
3482,3482,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,2,5.84529614383722
3483,3483,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,3,5.208874122946655
3484,3484,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,4,3.3897094397424627
3485,3485,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,5,4.888133687709054
3486,3486,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,6,5.223164239597759
3487,3487,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,7,5.581847956953224
3488,3488,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,8,5.254696473913772
3489,3489,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,9,5.060222581377625
3490,3490,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,10,5.2904123357262005
3491,3491,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,11,5.295825946341814
3492,3492,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,12,5.685092697689295
3493,3493,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,13,4.53512807075675
3494,3494,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,14,4.514678655210703
3495,3495,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,15,4.880576618161637
3496,3496,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,16,4.7378247213209885
3497,3497,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,17,5.718107499113087
3498,3498,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,18,3.960520084765528
3499,3499,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,19,3.043182032641602
3500,3500,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,20,4.444226357902207
3501,3501,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,21,5.192552151490619
3502,3502,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,22,5.212485089553751
3503,3503,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,23,5.070401619674499
3504,3504,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,24,4.340254138871923
3505,3505,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,25,4.399695019138592
3506,3506,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,26,3.9084556323826196
3507,3507,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,27,3.7529150181275304
3508,3508,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,28,4.828654733611252
3509,3509,20,nils_method,"(([], [], 2), {})",McSyntheticMixture5,29,5.328401575689915
3510,3510,20,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [])",McCrossingChirps,0,24.963123245668303
